label,origin_id,punchline_idx,text_a,text_b
0,1981,8,The barking of a andiron does not trouble the man,on a camel
0,1981,8,The barking of a pawl practise not disturb the man,on a camel
0,1981,8,The barking of a dog iron does non commove the man,on a camel
0,1981,8,The barking of a frankfurter does non disturb the man,on a camel
1,1982,12,what live the departure between a nicely dressed man on a velocipede and a,poorly dressed man on a bicycle a tire
1,1982,12,what is the difference between a nicely preen man on a velocipede and a,poorly dressed man on a bicycle a tire
1,1982,12,what is the difference between a nicely dress gentleman on a tricycle and a,poorly dressed man on a bicycle a tire
1,1982,12,what be the difference between a nicely dressed humankind on a tricycle and a,poorly dressed man on a bicycle a tire
1,1982,12,what be the difference between a nicely snip man on a trike and a,poorly dressed man on a bicycle a tire
0,1983,8,When fissure arrived in former cities like New York murder,rates went up there too
0,1983,8,When crack arrived in other cities corresponding New House of york execution,rates went up there too
0,1983,8,When fracture arrived in other cities comparable New York murder,rates went up there too
0,1983,8,When crack make it in other city like New House of york murder,rates went up there too
0,1983,8,When crack arrived in other cities like New York execution,rates went up there too
0,1984,0,The misfortunate,lack much but the greedy more
0,1984,0,The miserable,lack much but the greedy more
0,1984,0,The pathetic,lack much but the greedy more
0,1984,0,The pitiful,lack much but the greedy more
0,1984,0,The short,lack much but the greedy more
1,1985,7,dentists put on t same a hard day at the,orifice
1,1985,7,dental practitioner don t like a tough day at the,orifice
1,1985,7,dentists assume t like a hard sidereal day at the,orifice
1,1985,7,dentists put on deoxythymidine monophosphate like a hard day at the,orifice
1,1985,7,dentists wear t like a hard clarence shepard day jr. at the,orifice
1,1986,3,the vicious onion had many,lairs
1,1986,3,the evil onion bear many,lairs
1,1986,3,the evil onion have many,lairs
1,1986,3,the evil allium cepa had many,lairs
1,1986,3,the malign onion had many,lairs
0,1987,6,We can stop information technology in the Senate surgery,we can stop it in the White House
0,1987,6,We can give up information technology in the Senate or,we can stop it in the White House
0,1987,6,We can stop it in the Senate operating room,we can stop it in the White House
0,1987,6,We can stop information technology in the Senate or,we can stop it in the White House
0,1987,6,We tail end stop information technology in the Senate or,we can stop it in the White House
1,1988,0,why practise,the admiral decide against buying a new hat he was afraid of cap sizing
1,1988,0,wherefore did,the admiral decide against buying a new hat he was afraid of cap sizing
1,1988,0,why serve,the admiral decide against buying a new hat he was afraid of cap sizing
1,1988,0,why make,the admiral decide against buying a new hat he was afraid of cap sizing
1,1988,0,why get along,the admiral decide against buying a new hat he was afraid of cap sizing
0,1989,8,never pronounce anything with a joke be serious and sweet,the truth will come out
0,1989,8,ne'er say anything with a joke make up unplayful and sweet,the truth will come out
0,1989,8,never articulate anything with a joke cost grave and sweet,the truth will come out
0,1989,8,ne'er say anything with a laugh be serious and fresh,the truth will come out
0,1989,8,never say anything with a prank be good and sweet,the truth will come out
1,1990,1,helium has a,soft spot for playing hard ball
1,1990,1,atomic number 2 has a,soft spot for playing hard ball
1,1990,1,he have a,soft spot for playing hard ball
1,1990,1,he accept a,soft spot for playing hard ball
1,1990,1,he suffer a,soft spot for playing hard ball
0,1991,2,Still atomic number 2 fisheth that,catcheth one
0,1991,2,Still helium fisheth that,catcheth one
0,1991,2,Even he fisheth that,catcheth one
0,1991,2,Nonetheless he fisheth that,catcheth one
0,1991,2,Yet he fisheth that,catcheth one
0,1992,2,The horseshoe size of,Canada should be on the shoe like under the size of America
0,1992,2,The shoe sizing of,Canada should be on the shoe like under the size of America
0,1992,2,The shoe size of it of,Canada should be on the shoe like under the size of America
0,1992,2,The brake shoe size of,Canada should be on the shoe like under the size of America
0,1992,2,The skid size of,Canada should be on the shoe like under the size of America
0,1993,1,Just after a,lifetime of trying he hasn t been able to come up with another hit
0,1993,1,Merely after a,lifetime of trying he hasn t been able to come up with another hit
0,1993,1,Only after a,lifetime of trying he hasn t been able to come up with another hit
0,1994,7,I was hail home from school on my lunch,hour
0,1994,7,1 was coming home from school on my lunch,hour
0,1994,7,Single be coming home from school on my lunch,hour
0,1994,7,I was coming rest home from school on my lunch,hour
0,1994,7,I was coming rest home from schooling on my lunch,hour
0,1995,3,Would you want soul working,for you who is not interested in the job
0,1995,3,Would you want mortal working,for you who is not interested in the job
0,1995,3,Would you want someone influence,for you who is not interested in the job
0,1995,3,Would you want someone make for,for you who is not interested in the job
0,1995,3,Would you want somebody working,for you who is not interested in the job
1,1996,4,the hearsay that only strained orange,juice is healthy was a good example of pulp fiction
1,1996,4,the rumour that only strained orange,juice is healthy was a good example of pulp fiction
1,1996,4,the rumor that only strained orange river,juice is healthy was a good example of pulp fiction
1,1996,4,the rumor that only reach orange,juice is healthy was a good example of pulp fiction
1,1996,4,the rumor that only strain orange,juice is healthy was a good example of pulp fiction
0,1997,2,Information technology is easier to,know how to do than it is to do
0,1997,2,It be easier to,know how to do than it is to do
0,1997,2,It is well off to,know how to do than it is to do
0,1997,2,It personify easier to,know how to do than it is to do
0,1997,2,It is wanton to,know how to do than it is to do
1,1998,1,i meet a,math professor who has 12 children she really knows how to multiply
1,1998,1,1 met a,math professor who has 12 children she really knows how to multiply
1,1998,1,i take on a,math professor who has 12 children she really knows how to multiply
1,1998,1,iodine met a,math professor who has 12 children she really knows how to multiply
1,1998,1,one met a,math professor who has 12 children she really knows how to multiply
1,1999,12,it became clear that some of the librarian s good abilities were place on,the shelf
1,1999,12,it suit clear that some of the librarian s just abilities were put on,the shelf
1,1999,12,it became clear that some of the librarian second good abilities were put on,the shelf
1,1999,12,information technology become clear that some of the librarian s best power were put on,the shelf
1,1999,12,it became clear that some of the librarian s best power were place on,the shelf
1,2000,6,i once imagine about cloning a newfangled more,efficient brain but then i realized that i was getting a head of myself
1,2000,6,i once thought about cloning a novel more than,efficient brain but then i realized that i was getting a head of myself
1,2000,6,ace once thought about cloning a new more than,efficient brain but then i realized that i was getting a head of myself
